id,team,P,W,D,L,F,A,truPts,league,seasonEnd,tpfaw,PPG,pts38,FPG,F38,APG,A38,GD38,rankF,rankA,lengthF,lengthA,alphaF,alphaA
/teams/bor-moenchengladbach/,Gladbach,34,17,4,13,67,50,55,bundesliga,2016,55,1.618,61.5,1.971,74.9,1.471,55.9,19.000000000000007,1.3965296622041279,-0.2265167992560222,1.3965296622041279,-0.2265167992560222,0.3207954969657627,0.5335186646914102
/teams/fc-schalke-04/,Schalke,34,15,7,12,51,49,52,bundesliga,2016,52,1.529,58.1,1.5,57,1.441,54.8,2.200000000000003,0.2737046177964438,-0.15029372179910228,0.2737046177964438,-0.15029372179910228,0.16014859530195388,0.5438825820931679
/teams/1-fsv-mainz-05/,FSV Mainz 05,34,14,8,12,46,42,50,bundesliga,2016,50,1.471,55.9,1.353,51.4,1.235,46.9,4.5,-0.07757025643165846,0.39712656175514005,-0.07757025643165846,0.39712656175514005,0.12123586874713889,0.6212434558640567
/teams/hertha-bsc/,Hertha BSC,34,14,8,12,42,42,50,bundesliga,2016,50,1.471,55.9,1.235,46.9,1.235,46.9,0,-0.35984470893638343,0.39712656175514005,-0.35984470893638343,0.39712656175514005,0.09388505675778433,0.6212434558640567
/teams/vfl-wolfsburg/,VfL Wolfsburg,34,12,9,13,47,49,45,bundesliga,2016,45,1.324,50.3,1.382,52.5,1.441,54.8,-2.299999999999997,-0.008569834708281166,-0.15029372179910228,-0.008569834708281166,-0.15029372179910228,0.12845268977670188,0.5438825820931679
/teams/1-fc-koeln/,Köln,34,10,13,11,38,42,43,bundesliga,2016,43,1.265,48.1,1.118,42.5,1.235,46.9,-4.399999999999999,-0.6358463958298921,0.39712656175514005,-0.6358463958298921,0.39712656175514005,0.07051810929806915,0.6212434558640567
/teams/hamburger-sv/,Hamburg,34,11,8,15,40,46,41,bundesliga,2016,41,1.206,45.8,1.176,44.7,1.353,51.4,-6.699999999999996,-0.49784555238313755,0.08530488124955893,-0.49784555238313755,0.08530488124955893,0.08178431610900327,0.5765468219846714
/teams/fc-ingolstadt-04/,Ingolstadt,34,10,10,14,33,42,40,bundesliga,2016,40,1.176,44.7,0.971,36.9,1.235,46.9,-10,-0.9871212700579944,0.39712656175514005,-0.9871212700579944,0.39712656175514005,0.04560623969225706,0.6212434558640567
/teams/fc-augsburg/,Augsburg,34,9,11,14,42,52,38,bundesliga,2016,38,1.118,42.5,1.235,46.9,1.529,58.1,-11.200000000000003,-0.35984470893638343,-0.3789629541698621,-0.35984470893638343,-0.3789629541698621,0.09388505675778433,0.5130899197648149
/teams/werder-bremen/,Werder Bremen,34,10,8,16,50,65,38,bundesliga,2016,38,1.118,42.5,1.471,55.9,1.912,72.7,-16.800000000000004,0.20470419607306647,-1.3906510731435253,0.20470419607306647,-1.3906510731435253,0.15207827375641103,0.38762212836640897
/teams/sv-darmstadt-98/,SV Darmstadt 98,34,9,11,14,38,53,38,bundesliga,2016,38,1.118,42.5,1.118,42.5,1.559,59.2,-16.700000000000003,-0.6358463958298921,-0.455186031626782,-0.6358463958298921,-0.455186031626782,0.07051810929806915,0.503025092239977
/teams/1899-hoffenheim/,1899 Hoffenheim,34,9,10,15,39,54,37,bundesliga,2016,37,1.088,41.3,1.147,43.6,1.588,60.3,-16.699999999999996,-0.5668459741065148,-0.5314091090837014,-0.5668459741065148,-0.5314091090837014,0.07604689597380536,0.4930599613407795
/teams/eintracht-frankfurt/,Eintracht Frankfurt,34,9,9,16,34,52,36,bundesliga,2016,36,1.059,40.2,1,38,1.529,58.1,-20.1,-0.918120848334617,-0.3789629541698621,-0.918120848334617,-0.3789629541698621,0.050072892392551645,0.5130899197648149
/teams/vfb-stuttgart/,VfB Stuttgart,34,9,6,19,50,75,33,bundesliga,2016,33,0.971,36.9,1.471,55.9,2.206,83.8,-27.9,0.20470419607306647,-2.159811218390625,0.20470419607306647,-2.159811218390625,0.15207827375641103,0.30398448687547475
/teams/hannover-96/,Hannover 96,34,7,4,23,31,62,25,bundesliga,2016,25,0.735,27.9,0.912,34.7,1.824,69.3,-34.599999999999994,-1.1251221135047484,-1.1550524700948637,-1.1251221135047484,-1.1550524700948637,0.03729883467005311,0.41527187516993735
/teams/bayern-muenchen/,Bayern,34,25,4,5,80,18,79,bundesliga,2015,79,2.324,88.3,2.353,89.4,0.529,20.1,69.30000000000001,2.3060806758304637,2.2541979034328232,2.3060806758304637,2.2541979034328232,0.4914309410317358,0.9219943939186708
/teams/vfl-wolfsburg/,VfL Wolfsburg,34,20,9,5,72,38,69,bundesliga,2015,69,2.029,77.1,2.118,80.5,1.118,42.5,38,1.7478045364322297,0.7020188715828193,1.7478045364322297,0.7020188715828193,0.38239926754137565,0.666560103882236
/teams/bor-moenchengladbach/,Gladbach,34,19,9,6,53,26,66,bundesliga,2015,66,1.941,73.8,1.559,59.2,0.765,29.1,30.1,0.41170546124319835,1.6305545424216608,0.41170546124319835,1.6305545424216608,0.17691513877142487,0.8143961927424153
/teams/bayer-leverkusen/,Bayer Leverkusen,34,17,10,7,62,37,61,bundesliga,2015,61,1.794,68.2,1.824,69.3,1.088,41.3,28,1.045254787976025,0.7851713197176411,1.045254787976025,0.7851713197176411,0.26459895390148885,0.6791960332278142
/teams/fc-augsburg/,Augsburg,34,15,4,15,43,43,49,bundesliga,2015,49,1.441,54.8,1.265,48.1,1.265,48.1,0,-0.2845715216017899,0.31397411362031824,-0.2845715216017899,0.31397411362031824,0.1008372064152203,0.6091612135633552
/teams/fc-schalke-04/,Schalke,34,13,9,12,42,40,48,bundesliga,2015,48,1.412,53.7,1.235,46.9,1.176,44.7,2.1999999999999957,-0.35984470893638343,0.5495727166689794,-0.35984470893638343,0.5495727166689794,0.09388505675778433,0.6437023866218664
/teams/borussia-dortmund/,Dortmund,34,13,7,14,47,42,46,bundesliga,2015,46,1.353,51.4,1.382,52.5,1.235,46.9,5.600000000000001,-0.008569834708281166,0.39712656175514005,-0.008569834708281166,0.39712656175514005,0.12845268977670188,0.6212434558640567
/teams/1899-hoffenheim/,1899 Hoffenheim,34,12,8,14,49,55,44,bundesliga,2015,44,1.294,49.2,1.441,54.8,1.618,61.5,-6.700000000000003,0.1357037743496892,-0.6145615572185232,0.1357037743496892,-0.6145615572185232,0.14421658567032983,0.4823026130403186
/teams/eintracht-frankfurt/,Eintracht Frankfurt,34,11,10,13,56,62,43,bundesliga,2015,43,1.265,48.1,1.647,62.6,1.824,69.3,-6.699999999999996,0.6249794920245461,-1.1550524700948637,0.6249794920245461,-1.1550524700948637,0.20446854936810796,0.41527187516993735
/teams/werder-bremen/,Werder Bremen,34,11,10,13,50,65,43,bundesliga,2015,43,1.265,48.1,1.471,55.9,1.912,72.7,-16.800000000000004,0.20470419607306647,-1.3906510731435253,0.20470419607306647,-1.3906510731435253,0.15207827375641103,0.38762212836640897
/teams/1-fsv-mainz-05/,FSV Mainz 05,34,9,13,12,45,47,40,bundesliga,2015,40,1.176,44.7,1.324,50.3,1.382,52.5,-2.200000000000003,-0.14657067815503577,0.009081803792638994,-0.14657067815503577,0.009081803792638994,0.11422768117703759,0.5658747513763903
/teams/1-fc-koeln/,Köln,34,9,13,12,34,40,40,bundesliga,2015,40,1.176,44.7,1,38,1.176,44.7,-6.700000000000003,-0.918120848334617,0.5495727166689794,-0.918120848334617,0.5495727166689794,0.050072892392551645,0.6437023866218664
/teams/hannover-96/,Hannover 96,34,9,10,15,40,56,37,bundesliga,2015,37,1.088,41.3,1.176,44.7,1.647,62.6,-17.9,-0.49784555238313755,-0.6907846346754432,-0.49784555238313755,-0.6907846346754432,0.08178431610900327,0.4725459387220045
/teams/vfb-stuttgart/,VfB Stuttgart,34,9,9,16,42,60,36,bundesliga,2015,36,1.059,40.2,1.235,46.9,1.765,67.1,-20.199999999999996,-0.35984470893638343,-1.0026063151810238,-0.35984470893638343,-1.0026063151810238,0.09388505675778433,0.4336704342653183
/teams/hertha-bsc/,Hertha BSC,34,9,8,17,36,52,35,bundesliga,2015,35,1.029,39.1,1.059,40.2,1.529,58.1,-17.9,-0.7801200048878625,-0.3789629541698621,-0.7801200048878625,-0.3789629541698621,0.059632098171526066,0.5130899197648149
/teams/hamburger-sv/,Hamburg,34,9,8,17,25,50,35,bundesliga,2015,35,1.029,39.1,0.735,27.9,1.471,55.9,-28,-1.5516701750674442,-0.2265167992560222,-1.5516701750674442,-0.2265167992560222,0.016897585972934566,0.5335186646914102
/teams/sc-freiburg/,SC Freiburg,34,7,13,14,36,47,34,bundesliga,2015,34,1,38,1.059,40.2,1.382,52.5,-12.299999999999997,-0.7801200048878625,0.009081803792638994,-0.7801200048878625,0.009081803792638994,0.059632098171526066,0.5658747513763903
/teams/sc-paderborn-07/,SC Paderborn 07,34,7,10,17,31,65,31,bundesliga,2015,31,0.912,34.7,0.912,34.7,1.912,72.7,-38,-1.1251221135047484,-1.3906510731435253,-1.1251221135047484,-1.3906510731435253,0.03729883467005311,0.38762212836640897
/teams/bayern-muenchen/,Bayern,34,29,3,2,94,23,90,bundesliga,2014,90,2.647,100.6,2.765,105.1,0.676,25.7,79.39999999999999,3.290904876791392,1.8661531454703222,3.290904876791392,1.8661531454703222,0.7170645789526774,0.8542600120954253
/teams/borussia-dortmund/,Dortmund,34,22,5,7,80,38,71,bundesliga,2014,71,2.088,79.3,2.353,89.4,1.118,42.5,46.900000000000006,2.3060806758304637,0.7020188715828193,2.3060806758304637,0.7020188715828193,0.4914309410317358,0.666560103882236
/teams/fc-schalke-04/,Schalke,34,19,7,8,63,43,64,bundesliga,2014,64,1.882,71.5,1.853,70.4,1.265,48.1,22.300000000000004,1.114255209699403,0.31397411362031824,1.114255209699403,0.31397411362031824,0.2752108103168386,0.6091612135633552
/teams/bayer-leverkusen/,Bayer Leverkusen,34,19,4,11,60,41,61,bundesliga,2014,61,1.794,68.2,1.765,67.1,1.206,45.8,21.299999999999997,0.9072539445292706,0.47334963921205997,0.9072539445292706,0.47334963921205997,0.24400114144917498,0.6324230729301414
/teams/vfl-wolfsburg/,VfL Wolfsburg,34,18,6,10,63,50,60,bundesliga,2014,60,1.765,67.1,1.853,70.4,1.471,55.9,14.500000000000007,1.114255209699403,-0.2265167992560222,1.114255209699403,-0.2265167992560222,0.2752108103168386,0.5335186646914102
/teams/bor-moenchengladbach/,Gladbach,34,16,7,11,59,43,55,bundesliga,2014,55,1.618,61.5,1.735,65.9,1.265,48.1,17.800000000000004,0.8319807571946779,0.31397411362031824,0.8319807571946779,0.31397411362031824,0.23311771668783188,0.6091612135633552
/teams/1-fsv-mainz-05/,FSV Mainz 05,34,16,5,13,52,54,53,bundesliga,2014,53,1.559,59.2,1.529,58.1,1.588,60.3,-2.1999999999999957,0.34270503951982106,-0.5314091090837014,0.34270503951982106,-0.5314091090837014,0.16842755030695852,0.4930599613407795
/teams/fc-augsburg/,Augsburg,34,15,7,12,47,47,52,bundesliga,2014,52,1.529,58.1,1.382,52.5,1.382,52.5,0,-0.008569834708281166,0.009081803792638994,-0.008569834708281166,0.009081803792638994,0.12845268977670188,0.5658747513763903
/teams/1899-hoffenheim/,1899 Hoffenheim,34,11,11,12,72,70,44,bundesliga,2014,44,1.294,49.2,2.118,80.5,2.059,78.2,2.299999999999997,1.7478045364322297,-1.7717664604281245,1.7478045364322297,-1.7717664604281245,0.38239926754137565,0.34491118760927497
/teams/hannover-96/,Hannover 96,34,12,6,16,46,59,42,bundesliga,2014,42,1.235,46.9,1.353,51.4,1.735,65.9,-14.500000000000007,-0.07757025643165846,-0.919453867046203,-0.07757025643165846,-0.919453867046203,0.12123586874713889,0.4438740955209024
/teams/hertha-bsc/,Hertha BSC,34,11,8,15,40,48,41,bundesliga,2014,41,1.206,45.8,1.176,44.7,1.412,53.7,-9,-0.49784555238313755,-0.07407064434218284,-0.49784555238313755,-0.07407064434218284,0.08178431610900327,0.5543461961205655
/teams/werder-bremen/,Werder Bremen,34,10,9,15,42,66,39,bundesliga,2014,39,1.147,43.6,1.235,46.9,1.941,73.8,-26.9,-0.35984470893638343,-1.4668741506004448,-0.35984470893638343,-1.4668741506004448,0.09388505675778433,0.37888054696370227
/teams/eintracht-frankfurt/,Eintracht Frankfurt,34,9,9,16,40,57,36,bundesliga,2014,36,1.059,40.2,1.176,44.7,1.676,63.7,-19,-0.49784555238313755,-0.7670077121323632,-0.49784555238313755,-0.7670077121323632,0.08178431610900327,0.4628889610293306
/teams/sc-freiburg/,SC Freiburg,34,9,9,16,43,61,36,bundesliga,2014,36,1.059,40.2,1.265,48.1,1.794,68.2,-20.1,-0.2845715216017899,-1.0788293926379442,-0.2845715216017899,-1.0788293926379442,0.1008372064152203,0.42442130640480785
/teams/vfb-stuttgart/,VfB Stuttgart,34,8,8,18,49,62,32,bundesliga,2014,32,0.941,35.8,1.441,54.8,1.824,69.3,-14.5,0.1357037743496892,-1.1550524700948637,0.1357037743496892,-1.1550524700948637,0.14421658567032983,0.41527187516993735
/teams/hamburger-sv/,Hamburg,34,7,6,21,51,75,27,bundesliga,2014,27,0.794,30.2,1.5,57,2.206,83.8,-26.799999999999997,0.2737046177964438,-2.159811218390625,0.2737046177964438,-2.159811218390625,0.16014859530195388,0.30398448687547475
/teams/1-fc-nuernberg/,Nürnberg,34,5,11,18,37,70,26,bundesliga,2014,26,0.765,29.1,1.088,41.3,2.059,78.2,-36.900000000000006,-0.7111195831644856,-1.7717664604281245,-0.7111195831644856,-1.7717664604281245,0.06472465125020585,0.34491118760927497
/teams/eintracht-braunschweig/,Eintracht Braunschweig,34,6,7,21,29,60,25,bundesliga,2014,25,0.735,27.9,0.853,32.4,1.765,67.1,-34.699999999999996,-1.2693957225627193,-1.0026063151810238,-1.2693957225627193,-1.0026063151810238,0.02950611632263701,0.4336704342653183
/teams/bayern-muenchen/,Bayern,34,29,4,1,98,18,91,bundesliga,2013,91,2.676,101.7,2.882,109.5,0.529,20.1,89.4,3.5669065636849013,2.2541979034328232,3.5669065636849013,2.2541979034328232,0.7879240884571385,0.9219943939186708
/teams/borussia-dortmund/,Dortmund,34,19,9,6,81,42,66,bundesliga,2013,66,1.941,73.8,2.382,90.5,1.235,46.9,43.6,2.375081097553841,0.39712656175514005,2.375081097553841,0.39712656175514005,0.5058550997517954,0.6212434558640567
/teams/bayer-leverkusen/,Bayer Leverkusen,34,19,8,7,65,39,65,bundesliga,2013,65,1.912,72.7,1.912,72.7,1.147,43.6,29.1,1.258528818757373,0.6257957941258994,1.258528818757373,0.6257957941258994,0.2980734165625656,0.6550813969392313
/teams/fc-schalke-04/,Schalke,34,16,7,11,58,50,55,bundesliga,2013,55,1.618,61.5,1.706,64.8,1.471,55.9,8.899999999999999,0.7629803354713002,-0.2265167992560222,0.7629803354713002,-0.2265167992560222,0.22335936078846214,0.5335186646914102
/teams/sc-freiburg/,SC Freiburg,34,14,9,11,45,40,51,bundesliga,2013,51,1.5,57,1.324,50.3,1.176,44.7,5.599999999999994,-0.14657067815503577,0.5495727166689794,-0.14657067815503577,0.5495727166689794,0.11422768117703759,0.6437023866218664
/teams/eintracht-frankfurt/,Eintracht Frankfurt,34,14,9,11,49,46,51,bundesliga,2013,51,1.5,57,1.441,54.8,1.353,51.4,3.3999999999999986,0.1357037743496892,0.08530488124955893,0.1357037743496892,0.08530488124955893,0.14421658567032983,0.5765468219846714
/teams/hamburger-sv/,Hamburg,34,14,6,14,42,53,48,bundesliga,2013,48,1.412,53.7,1.235,46.9,1.559,59.2,-12.300000000000004,-0.35984470893638343,-0.455186031626782,-0.35984470893638343,-0.455186031626782,0.09388505675778433,0.503025092239977
/teams/bor-moenchengladbach/,Gladbach,34,12,11,11,45,49,47,bundesliga,2013,47,1.382,52.5,1.324,50.3,1.441,54.8,-4.5,-0.14657067815503577,-0.15029372179910228,-0.14657067815503577,-0.15029372179910228,0.11422768117703759,0.5438825820931679
/teams/hannover-96/,Hannover 96,34,13,6,15,60,62,45,bundesliga,2013,45,1.324,50.3,1.765,67.1,1.824,69.3,-2.200000000000003,0.9072539445292706,-1.1550524700948637,0.9072539445292706,-1.1550524700948637,0.24400114144917498,0.41527187516993735
/teams/1-fc-nuernberg/,Nürnberg,34,11,11,12,39,47,44,bundesliga,2013,44,1.294,49.2,1.147,43.6,1.382,52.5,-8.899999999999999,-0.5668459741065148,0.009081803792638994,-0.5668459741065148,0.009081803792638994,0.07604689597380536,0.5658747513763903
/teams/vfl-wolfsburg/,VfL Wolfsburg,34,10,13,11,47,52,43,bundesliga,2013,43,1.265,48.1,1.382,52.5,1.529,58.1,-5.600000000000001,-0.008569834708281166,-0.3789629541698621,-0.008569834708281166,-0.3789629541698621,0.12845268977670188,0.5130899197648149
/teams/vfb-stuttgart/,VfB Stuttgart,34,12,7,15,37,55,43,bundesliga,2013,43,1.265,48.1,1.088,41.3,1.618,61.5,-20.200000000000003,-0.7111195831644856,-0.6145615572185232,-0.7111195831644856,-0.6145615572185232,0.06472465125020585,0.4823026130403186
/teams/1-fsv-mainz-05/,FSV Mainz 05,34,10,12,12,42,44,42,bundesliga,2013,42,1.235,46.9,1.235,46.9,1.294,49.2,-2.3000000000000043,-0.35984470893638343,0.2377510361633983,-0.35984470893638343,0.2377510361633983,0.09388505675778433,0.5981900530781539
/teams/werder-bremen/,Werder Bremen,34,8,10,16,50,66,34,bundesliga,2013,34,1,38,1.471,55.9,1.941,73.8,-17.9,0.20470419607306647,-1.4668741506004448,0.20470419607306647,-1.4668741506004448,0.15207827375641103,0.37888054696370227
/teams/fc-augsburg/,Augsburg,34,8,9,17,33,51,33,bundesliga,2013,33,0.971,36.9,0.971,36.9,1.5,57,-20.1,-0.9871212700579944,-0.3027398767129421,-0.9871212700579944,-0.3027398767129421,0.04560623969225706,0.5232544439152924
/teams/1899-hoffenheim/,1899 Hoffenheim,34,8,7,19,42,67,31,bundesliga,2013,31,0.912,34.7,1.235,46.9,1.971,74.9,-28.000000000000007,-0.35984470893638343,-1.5430972280573652,-0.35984470893638343,-1.5430972280573652,0.09388505675778433,0.37023866218663526
/teams/fortuna-duesseldorf/,Fortuna Düsseldorf,34,7,9,18,39,57,30,bundesliga,2013,30,0.882,33.5,1.147,43.6,1.676,63.7,-20.1,-0.5668459741065148,-0.7670077121323632,-0.5668459741065148,-0.7670077121323632,0.07604689597380536,0.4628889610293306
/teams/spvgg-greuther-fuerth/,SpVgg Greuther Fürth,34,4,9,21,26,60,21,bundesliga,2013,21,0.618,23.5,0.765,29.1,1.765,67.1,-37.99999999999999,-1.4763969877328509,-1.0026063151810238,-1.4763969877328509,-1.0026063151810238,0.01991846052646327,0.4336704342653183
/teams/borussia-dortmund/,Dortmund,34,25,6,3,80,25,81,bundesliga,2012,81,2.382,90.5,2.353,89.4,0.735,27.9,61.50000000000001,2.3060806758304637,1.7137069905564826,2.3060806758304637,1.7137069905564826,0.4914309410317358,0.8283570160882341
/teams/bayern-muenchen/,Bayern,34,23,4,7,77,22,73,bundesliga,2012,73,2.147,81.6,2.265,86.1,0.647,24.6,61.49999999999999,2.099079410660331,1.9423762229272419,2.099079410660331,1.9423762229272419,0.4494102656283273,0.8673610550374811
/teams/fc-schalke-04/,Schalke,34,20,4,10,74,44,64,bundesliga,2012,64,1.882,71.5,2.176,82.7,1.294,49.2,33.5,1.8858053798789842,0.2377510361633983,1.8858053798789842,0.2377510361633983,0.40808014973330287,0.5981900530781539
/teams/bor-moenchengladbach/,Gladbach,34,17,9,8,49,24,60,bundesliga,2012,60,1.765,67.1,1.441,54.8,0.706,26.8,27.999999999999996,0.1357037743496892,1.7899300680134023,0.1357037743496892,1.7899300680134023,0.14421658567032983,0.8412586657790098
/teams/bayer-leverkusen/,Bayer Leverkusen,34,15,9,10,52,44,54,bundesliga,2012,54,1.588,60.3,1.529,58.1,1.294,49.2,8.899999999999999,0.34270503951982106,0.2377510361633983,0.34270503951982106,0.2377510361633983,0.16842755030695852,0.5981900530781539
/teams/vfb-stuttgart/,VfB Stuttgart,34,15,8,11,63,46,53,bundesliga,2012,53,1.559,59.2,1.853,70.4,1.353,51.4,19.000000000000007,1.114255209699403,0.08530488124955893,1.114255209699403,0.08530488124955893,0.2752108103168386,0.5765468219846714
/teams/hannover-96/,Hannover 96,34,12,12,10,41,45,48,bundesliga,2012,48,1.412,53.7,1.206,45.8,1.324,50.3,-4.5,-0.4288451306597607,0.16152795870647885,-0.4288451306597607,0.16152795870647885,0.08773036970366294,0.5873185892185928
/teams/vfl-wolfsburg/,VfL Wolfsburg,34,13,5,16,47,60,44,bundesliga,2012,44,1.294,49.2,1.382,52.5,1.765,67.1,-14.599999999999994,-0.008569834708281166,-1.0026063151810238,-0.008569834708281166,-1.0026063151810238,0.12845268977670188,0.4336704342653183
/teams/werder-bremen/,Werder Bremen,34,11,9,14,49,58,42,bundesliga,2012,42,1.235,46.9,1.441,54.8,1.706,64.8,-10,0.1357037743496892,-0.8432307895892825,0.1357037743496892,-0.8432307895892825,0.14421658567032983,0.4533316799622965
/teams/1-fc-nuernberg/,Nürnberg,34,12,6,16,38,49,42,bundesliga,2012,42,1.235,46.9,1.118,42.5,1.441,54.8,-12.299999999999997,-0.6358463958298921,-0.15029372179910228,-0.6358463958298921,-0.15029372179910228,0.07051810929806915,0.5438825820931679
/teams/1899-hoffenheim/,1899 Hoffenheim,34,10,11,13,41,47,41,bundesliga,2012,41,1.206,45.8,1.206,45.8,1.382,52.5,-6.700000000000003,-0.4288451306597607,0.009081803792638994,-0.4288451306597607,0.009081803792638994,0.08773036970366294,0.5658747513763903
/teams/sc-freiburg/,SC Freiburg,34,10,10,14,45,61,40,bundesliga,2012,40,1.176,44.7,1.324,50.3,1.794,68.2,-17.900000000000006,-0.14657067815503577,-1.0788293926379442,-0.14657067815503577,-1.0788293926379442,0.11422768117703759,0.42442130640480785
/teams/1-fsv-mainz-05/,FSV Mainz 05,34,9,12,13,47,51,39,bundesliga,2012,39,1.147,43.6,1.382,52.5,1.5,57,-4.5,-0.008569834708281166,-0.3027398767129421,-0.008569834708281166,-0.3027398767129421,0.12845268977670188,0.5232544439152924
/teams/fc-augsburg/,Augsburg,34,8,14,12,36,49,38,bundesliga,2012,38,1.118,42.5,1.059,40.2,1.441,54.8,-14.599999999999994,-0.7801200048878625,-0.15029372179910228,-0.7801200048878625,-0.15029372179910228,0.059632098171526066,0.5438825820931679
/teams/hamburger-sv/,Hamburg,34,8,12,14,35,57,36,bundesliga,2012,36,1.059,40.2,1.029,39.1,1.676,63.7,-24.6,-0.8491204266112398,-0.7670077121323632,-0.8491204266112398,-0.7670077121323632,0.05474817855230798,0.4628889610293306
/teams/hertha-bsc/,Hertha BSC,34,7,10,17,38,64,31,bundesliga,2012,31,0.912,34.7,1.118,42.5,1.882,71.5,-29,-0.6358463958298921,-1.3074986250087035,-0.6358463958298921,-1.3074986250087035,0.07051810929806915,0.3972721025771166
/teams/1-fc-koeln/,Köln,34,8,6,20,39,75,30,bundesliga,2012,30,0.882,33.5,1.147,43.6,2.206,83.8,-40.199999999999996,-0.5668459741065148,-2.159811218390625,-0.5668459741065148,-2.159811218390625,0.07604689597380536,0.30398448687547475
/teams/1-fc-kaiserslautern/,Kaiserslautern,34,4,11,19,24,54,23,bundesliga,2012,23,0.676,25.7,0.706,26.8,1.588,60.3,-33.5,-1.6206705967908213,-0.5314091090837014,-1.6206705967908213,-0.5314091090837014,0.01434656776406144,0.4930599613407795
/teams/borussia-dortmund/,Dortmund,34,23,6,5,67,22,75,bundesliga,2011,75,2.206,83.8,1.971,74.9,0.647,24.6,50.300000000000004,1.3965296622041279,1.9423762229272419,1.3965296622041279,1.9423762229272419,0.3207954969657627,0.8673610550374811
/teams/bayer-leverkusen/,Bayer Leverkusen,34,20,8,6,64,44,68,bundesliga,2011,68,2,76,1.882,71.5,1.294,49.2,22.299999999999997,1.1832556314227798,0.2377510361633983,1.1832556314227798,0.2377510361633983,0.2860313001916498,0.5981900530781539
/teams/bayern-muenchen/,Bayern,34,19,8,7,81,40,65,bundesliga,2011,65,1.912,72.7,2.382,90.5,1.176,44.7,45.8,2.375081097553841,0.5495727166689794,2.375081097553841,0.5495727166689794,0.5058550997517954,0.6437023866218664
/teams/hannover-96/,Hannover 96,34,19,3,12,49,45,60,bundesliga,2011,60,1.765,67.1,1.441,54.8,1.324,50.3,4.5,0.1357037743496892,0.16152795870647885,0.1357037743496892,0.16152795870647885,0.14421658567032983,0.5873185892185928
/teams/1-fsv-mainz-05/,FSV Mainz 05,34,18,4,12,52,39,58,bundesliga,2011,58,1.706,64.8,1.529,58.1,1.147,43.6,14.5,0.34270503951982106,0.6257957941258994,0.34270503951982106,0.6257957941258994,0.16842755030695852,0.6550813969392313
/teams/1-fc-nuernberg/,Nürnberg,34,13,8,13,47,45,47,bundesliga,2011,47,1.382,52.5,1.382,52.5,1.324,50.3,2.200000000000003,-0.008569834708281166,0.16152795870647885,-0.008569834708281166,0.16152795870647885,0.12845268977670188,0.5873185892185928
/teams/1-fc-kaiserslautern/,Kaiserslautern,34,13,7,14,48,51,46,bundesliga,2011,46,1.353,51.4,1.412,53.7,1.5,57,-3.299999999999997,0.06670335262631233,-0.3027398767129421,0.06670335262631233,-0.3027398767129421,0.13656353104371047,0.5232544439152924
/teams/hamburger-sv/,Hamburg,34,12,9,13,46,52,45,bundesliga,2011,45,1.324,50.3,1.353,51.4,1.529,58.1,-6.700000000000003,-0.07757025643165846,-0.3789629541698621,-0.07757025643165846,-0.3789629541698621,0.12123586874713889,0.5130899197648149
/teams/sc-freiburg/,SC Freiburg,34,13,5,16,41,50,44,bundesliga,2011,44,1.294,49.2,1.206,45.8,1.471,55.9,-10.100000000000001,-0.4288451306597607,-0.2265167992560222,-0.4288451306597607,-0.2265167992560222,0.08773036970366294,0.5335186646914102
/teams/1-fc-koeln/,Köln,34,13,5,16,47,62,44,bundesliga,2011,44,1.294,49.2,1.382,52.5,1.824,69.3,-16.799999999999997,-0.008569834708281166,-1.1550524700948637,-0.008569834708281166,-1.1550524700948637,0.12845268977670188,0.41527187516993735
/teams/1899-hoffenheim/,1899 Hoffenheim,34,11,10,13,50,50,43,bundesliga,2011,43,1.265,48.1,1.471,55.9,1.471,55.9,0,0.20470419607306647,-0.2265167992560222,0.20470419607306647,-0.2265167992560222,0.15207827375641103,0.5335186646914102
/teams/vfb-stuttgart/,VfB Stuttgart,34,12,6,16,60,59,42,bundesliga,2011,42,1.235,46.9,1.765,67.1,1.735,65.9,1.1999999999999886,0.9072539445292706,-0.919453867046203,0.9072539445292706,-0.919453867046203,0.24400114144917498,0.4438740955209024
/teams/werder-bremen/,Werder Bremen,34,10,11,13,47,61,41,bundesliga,2011,41,1.206,45.8,1.382,52.5,1.794,68.2,-15.700000000000003,-0.008569834708281166,-1.0788293926379442,-0.008569834708281166,-1.0788293926379442,0.12845268977670188,0.42442130640480785
/teams/fc-schalke-04/,Schalke,34,11,7,16,38,44,40,bundesliga,2011,40,1.176,44.7,1.118,42.5,1.294,49.2,-6.700000000000003,-0.6358463958298921,0.2377510361633983,-0.6358463958298921,0.2377510361633983,0.07051810929806915,0.5981900530781539
/teams/vfl-wolfsburg/,VfL Wolfsburg,34,9,11,14,43,48,38,bundesliga,2011,38,1.118,42.5,1.265,48.1,1.412,53.7,-5.600000000000001,-0.2845715216017899,-0.07407064434218284,-0.2845715216017899,-0.07407064434218284,0.1008372064152203,0.5543461961205655
/teams/bor-moenchengladbach/,Gladbach,34,10,6,18,48,65,36,bundesliga,2011,36,1.059,40.2,1.412,53.7,1.912,72.7,-19,0.06670335262631233,-1.3906510731435253,0.06670335262631233,-1.3906510731435253,0.13656353104371047,0.38762212836640897
